-5	-5	-200	2
-5	-5	-195.16129	2
-5	-5	-190.322581	2
-5	-5	-185.483871	2
-5	-5	-180.645161	2
-5	-5	-175.806452	1
-5	-5	-170.967742	1
-5	-5	-166.129032	1
-5	-5	-161.290323	1
-5	-5	-156.451613	1
-5	-5	-151.612903	1
-5	-5	-146.774194	1
-5	-5	-141.935484	1
-5	-5	-137.096774	1
-5	-5	-132.258065	1
-5	-5	-127.419355	1
-5	-5	-122.580645	1
-5	-5	-117.741935	1
-5	-5	-112.903226	1
-5	-5	-108.064516	1
-5	-5	-103.225806	1
-5	-5	-98.3870968	1
-5	-5	-93.5483871	1
-5	-5	-88.7096774	1
-5	-5	-83.8709677	1
-5	-5	-79.0322581	1
-5	-5	-74.1935484	1
-5	-5	-69.3548387	1
-5	-5	-64.516129	1
-5	-5	-59.6774194	1
-5	-5	-54.8387097	1
-5	-5	-50	1
-5	8.22580645	-200	2
-5	8.22580645	-195.16129	2
-5	8.22580645	-190.322581	2
-5	8.22580645	-185.483871	2
-5	8.22580645	-180.645161	2
-5	8.22580645	-175.806452	2
-5	8.22580645	-170.967742	1
-5	8.22580645	-166.129032	1
-5	8.22580645	-161.290323	1
-5	8.22580645	-156.451613	1
-5	8.22580645	-151.612903	1
-5	8.22580645	-146.774194	1
-5	8.22580645	-141.935484	1
-5	8.22580645	-137.096774	1
-5	8.22580645	-132.258065	1
-5	8.22580645	-127.419355	1
-5	8.22580645	-122.580645	1
-5	8.22580645	-117.741935	1
-5	8.22580645	-112.903226	1
-5	8.22580645	-108.064516	1
-5	8.22580645	-103.225806	1
-5	8.22580645	-98.3870968	1
-5	8.22580645	-93.5483871	1
-5	8.22580645	-88.7096774	1
-5	8.22580645	-83.8709677	1
-5	8.22580645	-79.0322581	1
-5	8.22580645	-74.1935484	1
-5	8.22580645	-69.3548387	1
-5	8.22580645	-64.516129	1
-5	8.22580645	-59.6774194	1
-5	8.22580645	-54.8387097	1
-5	8.22580645	-50	1
-5	21.4516129	-200	2
-5	21.4516129	-195.16129	2
-5	21.4516129	-190.322581	2
-5	21.4516129	-185.483871	2
-5	21.4516129	-180.645161	2
-5	21.4516129	-175.806452	2
-5	21.4516129	-170.967742	2
-5	21.4516129	-166.129032	1
-5	21.4516129	-161.290323	1
-5	21.4516129	-156.451613	1
-5	21.4516129	-151.612903	1
-5	21.4516129	-146.774194	1
-5	21.4516129	-141.935484	1
-5	21.4516129	-137.096774	1
-5	21.4516129	-132.258065	1
-5	21.4516129	-127.419355	1
-5	21.4516129	-122.580645	1
-5	21.4516129	-117.741935	1
-5	21.4516129	-112.903226	1
-5	21.4516129	-108.064516	1
-5	21.4516129	-103.225806	1
-5	21.4516129	-98.3870968	1
-5	21.4516129	-93.5483871	1
-5	21.4516129	-88.7096774	1
-5	21.4516129	-83.8709677	1
-5	21.4516129	-79.0322581	1
-5	21.4516129	-74.1935484	1
-5	21.4516129	-69.3548387	1
-5	21.4516129	-64.516129	1
-5	21.4516129	-59.6774194	1
-5	21.4516129	-54.8387097	1
-5	21.4516129	-50	1
-5	34.6774194	-200	2
-5	34.6774194	-195.16129	2
-5	34.6774194	-190.322581	2
-5	34.6774194	-185.483871	2
-5	34.6774194	-180.645161	2
-5	34.6774194	-175.806452	2
-5	34.6774194	-170.967742	1
-5	34.6774194	-166.129032	1
-5	34.6774194	-161.290323	1
-5	34.6774194	-156.451613	1
-5	34.6774194	-151.612903	1
-5	34.6774194	-146.774194	1
-5	34.6774194	-141.935484	1
-5	34.6774194	-137.096774	1
-5	34.6774194	-132.258065	1
-5	34.6774194	-127.419355	1
-5	34.6774194	-122.580645	1
-5	34.6774194	-117.741935	1
-5	34.6774194	-112.903226	1
-5	34.6774194	-108.064516	1
-5	34.6774194	-103.225806	1
-5	34.6774194	-98.3870968	1
-5	34.6774194	-93.5483871	1
-5	34.6774194	-88.7096774	1
