10.7722972	0.441636042	4.45893243
10.7898531	0.480017896	4.44574975
10.7979109	0.482483475	4.41321629
10.8048042	0.465368956	4.35587604
10.8184568	0.463702464	4.29100422
10.8383229	0.470047633	4.20874256
10.8628681	0.478128671	4.10610033
10.8810885	0.47882425	4.02026745
10.8970032	0.487226564	3.95605447
10.906785	0.477445985	3.89452703
10.9208168	0.471370483	3.81546061
10.9318329	0.463953431	3.74936106
10.951001	0.466172556	3.65575066
10.9697216	0.478888103	3.57465223
10.987486	0.4882122	3.49216285
10.9992851	0.484680343	3.42269983
11.0048767	0.460210039	3.36183259
11.0170071	0.463052195	3.2960824
11.0386983	0.49265017	3.20255719
11.0470616	0.467950515	3.12125078
11.0591578	0.464922024	3.04495455
11.0728948	0.472900942	2.96187418
11.085507	0.481493831	2.8857189
11.0977105	0.48176029	2.79676884
11.1040176	0.463536798	2.73455008
11.109518	0.459940512	2.68952218
11.1215353	0.470976003	2.59026909
11.1310936	0.487402354	2.50404112
11.1385132	0.463744935	2.42003038
11.1449334	0.464639812	2.34875899
11.1493644	0.462146464	2.27748804
11.153736	0.474938514	2.19095048
11.1576182	0.468578775	2.1139552
11.1600901	0.465930281	2.0404513
11.1610323	0.465240881	1.95644076
11.1604484	0.462873781	1.88161257
11.1560307	0.475496038	1.80089713
11.15462	0.466680238	1.73429861
11.1489426	0.464590752	1.64756446
11.1403672	0.464802599	1.55949005
11.1281874	0.472050847	1.46606829
11.1189518	0.47302636	1.40501117
11.1063378	0.47418051	1.3257338
11.0947381	0.473030826	1.26014361
11.0802516	0.471690988	1.18455619
11.0626362	0.470728555	1.09719793
11.0439519	0.470569535	1.00456847
11.0259525	0.473976176	0.911023622
11.0113128	0.474071831	0.833885139
11.0003705	0.474748536	0.771669684
10.9929903	0.483966607	0.71691059
10.9799773	0.479931515	0.631977559
10.9686482	0.479044088	0.543236041
10.961166	0.469337741	0.487836562
10.9522934	0.469136584	0.393240942
10.9454514	0.468964377	0.298419861
10.9405355	0.468821895	0.203370334
10.9385921	0.459126437	0.146973422
10.940533	0.449803001	0.115885207
10.9411997	0.446819986	0.098508947
10.7713642	0.439781391	4.46005854
10.7849618	0.490770383	4.48424191
10.7987452	0.487650216	4.41757056
10.8044971	0.463925028	4.35505848
10.8181136	0.462448211	4.29068866
10.8430418	0.480184853	4.2020086
10.8614054	0.470774516	4.10114136
10.8803894	0.476859874	4.02074327
10.8971112	0.487775608	3.95635741
10.9061622	0.474957672	3.89405083
10.9191644	0.466556814	3.81692071
10.9327679	0.453335335	3.73035861
10.9457325	0.457844257	3.66909527
10.9685463	0.47274733	3.57292201
10.9859061	0.477598305	3.48686158
10.9985459	0.477315324	3.41760724
11.0041378	0.456006823	3.36097311
11.0156841	0.456327517	3.29577235
11.0313546	0.463365643	3.2122248
11.0452729	0.460319683	3.12376966
11.0584739	0.460701769	3.04522747
11.0723736	0.468311061	2.96106932
11.0850065	0.469015755	2.87860942
11.0969281	0.472472266	2.79607811
11.1035571	0.45729955	2.73437236
11.109205	0.454635603	2.68926852
11.1189773	0.457734167	2.60836039
11.1299795	0.46635195	2.50936841
11.1385411	0.458331782	2.42047277
11.1451416	0.461182783	2.3485565
11.1496428	0.457934489	2.27723014
11.1540201	0.471920664	2.19090711
11.1576808	0.468911153	2.11231376
11.1603983	0.464345544	2.03921367
11.1613517	0.463685668	1.95652488
11.1601536	0.465345213	1.88384232
11.1547612	0.482100644	1.7952229
11.1541919	0.464643431	1.71841311
11.1488023	0.465044952	1.64593303
11.1431396	0.459685005	1.57314144
11.1285119	0.474398578	1.47058947
11.1162014	0.468795822	1.38287179
11.1058429	0.475798337	1.32289421
11.0946951	0.473818249	1.25983812
11.080124	0.472321249	1.18371613
11.0625039	0.471557972	1.09618603
11.0439466	0.471285822	1.00423638
11.0260129	0.474426194	0.911167239
11.011271	0.474430063	0.833488803
11.0004018	0.47541501	0.77147386
10.987611	0.475553004	0.690395146
10.9798404	0.480115778	0.631170345
10.9687511	0.470063828	0.551300556
10.9566913	0.460873246	0.450589234
10.9521659	0.469496927	0.392020518
10.945384	0.469301374	0.297872684
10.9405012	0.469144885	0.203458401
10.9385255	0.459761424	0.146302653
10.940372	0.4505039	0.113999887
10.9433166	0.429435144	0.078511123
10.7699658	0.436524929	4.46093745
10.7842273	0.475875781	4.46328335
