8.25379691	0.440263627	0.0129526839
8.1594595	0.473767473	0.0492522656
8.03908265	0.477538937	0.0982800156
7.89977662	0.48174051	0.157025982
7.78932532	0.475251337	0.20528375
7.627066	0.460191042	0.286923496
7.53056898	0.477441526	0.345997393
7.41345633	0.476700556	0.423303112
7.2881034	0.478824603	0.51468642
7.1909653	0.478281733	0.58937915
7.07969475	0.476227974	0.676563211
6.96632976	0.467197664	0.765914383
6.85570808	0.465911951	0.852839846
6.74499802	0.466202707	0.939682522
6.63124385	0.474987191	1.02887538
6.52027036	0.477838311	1.11592707
6.42113039	0.480181968	1.19374397
6.30919721	0.480139534	1.28165884
6.20113273	0.47933747	1.36657432
6.09352188	0.477406988	1.45113653
5.97035894	0.468472707	1.54794128
5.86004121	0.46802543	1.63440105
5.74903715	0.470797238	1.72109439
5.64690891	0.480473513	1.80041367
5.52988316	0.477837066	1.89119914
5.41761738	0.476425155	1.97782101
5.30777964	0.478917299	2.06199308
5.20021448	0.482761839	2.14389464
5.09318137	0.481479714	2.22497494
4.98185574	0.481107947	2.30869234
4.87236365	0.482478947	2.39035076
4.75796085	0.468210356	2.47531113
4.6446006	0.46526245	2.55853082
4.53076387	0.467281325	2.64125975
4.41493776	0.479920187	2.72453128
4.30330443	0.488987634	2.80416791
4.18841411	0.483079965	2.88542015
4.07427551	0.474752457	2.9653418
3.95640401	0.464431902	3.04707677
3.84035508	0.466943042	3.12661856
3.72465267	0.488196611	3.20520559
3.60740669	0.483025351	3.28394225
3.4991664	0.488789291	3.35595381
3.38685378	0.476016228	3.42969817
3.26811308	0.477595616	3.50704377
3.13508587	0.477266833	3.59267154
3.01498973	0.474798653	3.6690276
2.90798684	0.486486354	3.73676621
2.79679052	0.478290274	3.80592685
2.67202806	0.476870822	3.88287408
2.55029288	0.463735538	3.95680458
2.42778901	0.473433846	4.03122564
2.30915482	0.48924675	4.10294788
2.18854426	0.482937943	4.17419104
2.0809139	0.472891885	4.23700283
1.94094562	0.474185346	4.31863772
1.80885778	0.476559721	4.39504589
1.70684214	0.490577741	4.45426179
1.65505908	0.427192166	4.47969719
1.6398816	0.372707834	4.48456138
8.2572526	0.445011994	0.0112448124
8.1622765	0.474180866	0.0480700172
8.03717015	0.481712272	0.0989893793
7.89984638	0.484797909	0.156902572
7.79041427	0.476949425	0.204792554
7.62676368	0.460782628	0.287118886
7.54442744	0.470252058	0.336440439
