337263.275	6708945.66	534.638122
337296.693	6708292.04	528.841487
337347.756	6707082.97	541.155325
337413.701	6705768.65	537.464886
337478.049	6704446.07	541.006479
337499.394	6703338.82	610.692555
337546.507	6702232.61	634.447406
337621.745	6701134.86	607.79572
337723.226	6700039.7	535.884802
337811.501	6698705.75	533.914462
337909.637	6697361.69	535.094137
337974.483	6696312.29	580.193183
338099.019	6695084.09	556.109378
338177.086	6694073.93	609.427131
338253.213	6692900.92	732.70648
338408.5	6691828.64	698.812635
338643.005	6690550.14	601.336083
338800.819	6689481.68	626.836642
338993.582	6688415.07	599.610181
339230.337	6687047.28	601.715977
339425.068	6685857.67	619.473879
339568.197	6684758.48	683.445098
339683.008	6683852.65	716.404937
339850.718	6682623.68	710.946557
340052.183	6681192.19	653.52008
340188.388	6679813.08	652.345516
340247.772	6678875.02	679.012626
340370.658	6677797.36	595.726876
340394.468	6676563.59	652.530564
340432.136	6675182.17	653.571082
340441.334	6674100.93	653.894264
340428.761	6672719.77	652.955187
340429.529	6671488.35	596.352305
340327.065	6670406.91	679.267457
340314.393	6669321.76	597.087828
340184.526	6668090.86	653.743793
340089.318	6666864.27	626.892154
339940.501	6665637.77	654.818322
339763.176	6664325.11	687.573194
339591.949	6663081.37	697.524952
339490.08	6662339.98	690.129667
339334.939	6661032.49	617.522873
339129.878	6659790.73	628.962892
338967.763	6658714.99	603.105877
338739.961	6657360.17	602.024312
338513.131	6656083.01	620.016666
338292.518	6654977.62	685.28472
338154.443	6653882.38	610.428201
338072.553	6652962.28	488.215678
337857.72	6651719.73	530.29679
337666.513	6650510.09	541.294578
337474.933	6649240.29	537.076689
337242.159	6647993.39	620.768432
337082.293	6646995.17	641.97232
337062.607	6645883.72	378.518977
337066.385	6644833.46	101.648455
337079.915	6643584.14	-226.391896
337085.903	6642429.85	-500.876992
337079.955	6641104.4	-775.723343
337104.348	6640569.24	-927.970847
337218.787	6709068.73	608.735397
337285.757	6708208.13	557.389808
337347.61	6707037.68	545.635361
337413.792	6705769.9	537.163551
337477.539	6704603.44	526.837218
337534.038	6703289.52	548.12424
337561.741	6702328	593.948277
337653.165	6701194.48	537.937859
337722.013	6700004.75	542.575882
337809.098	6698710.13	538.100535
337908.552	6697460.74	522.002958
338017.491	6696216.43	507.958816
338111.375	6695264.33	493.393823
338178.516	6694046.3	612.388566
338254.52	6692881.02	734.99607
338404.963	6691838.62	703.237591
338641.507	6690550.97	603.67733
338801.309	6689472.75	628.333902
338994.606	6688401.65	602.160689
339245.641	6687196.95	523.50498
339424.926	6685852.69	621.356007
339567.162	6684757.86	685.577306
339738.661	6683564.99	690.791815
339852.883	6682609.91	710.549458
340051.667	6681191.65	654.843363
340207.927	6679965.18	598.358603
340319.398	6678582.89	597.551888
340370.351	6677788.67	597.270653
340434.591	6676406.09	598.098874
340446.565	6675331.02	626.907393
340458.996	6673951.76	626.972529
340428.385	6672726.28	654.038434
340428.947	6671495.67	597.943804
340394.68	6670700.75	597.850883
340313.194	6669318.39	598.850999
340183.741	6668089.41	655.084369
340089.003	6666867.14	628.104337
339941.661	6665498.68	628.356303
339764.07	6664334.14	688.162015
339591.197	6663089.93	700.799146
339490.519	6662343.94	690.459999
339335.704	6661038.26	617.940648
339130.009	6659797.59	630.874057
338965.41	6658711.23	606.180054
338817.806	6657603.94	537.243469
338514.136	6656099.04	623.089192
338296.313	6655030.68	694.332024
338195.903	6654041.03	580.169429
338035.756	6652903.57	540.404074
337843.738	6651661.16	539.747331
337671.187	6650497.49	528.715562
337488.764	6649270.31	519.463441
337308.135	6648161.98	543.359016
337158.678	6647038.89	509.854374
337074.686	6645728.79	314.048622
337064.57	6644749.02	83.6067178
337077.225	6643553.24	-228.872988
337083.601	6642427.29	-497.431831
337078.367	6641115.67	-770.692195
337102.751	6640537.14	-931.846316
337220.517	6709197.93	594.013922
337292.846	6708139.03	549.945697
337373.39	6706884.55	510.09266
337421.734	6705769.48	521.83504
337481.739	6704643.94	514.661963
337517.035	6703378.23	572.079141
337485.708	6702256.34	749.989259
337645.872	6701106.75	562.084624
337725.555	6699960.49	540.967108
337811.332	6698713.41	533.181406
337902.931	6697507.25	525.894412
337993.815	6696289.35	542.413797
338092.712	6695231.95	537.08887
338214.24	6693884.38	574.066581
338279.436	6692724.28	722.863418
338401.609	6691849.71	706.960368
338696.802	6690450.17	518.010554
338800.955	6689463.14	631.49422
338996.394	6688378.86	606.386553
339246.472	6687175.44	529.266024
339450.48	6685697.16	623.09068
339565.835	6684757.04	688.318559
339733.231	6683703.24	665.837204
