399363.479	6663105.55	-11998.8212
398105.201	6664050.44	-11720.8068
397358.765	6664609.27	-11748.5957
396281.817	6665414.93	-11869.4284
395256.641	6666184.59	-11685.0964
394299.851	6666900.34	-11821.3308
392881.838	6667964.32	-11693.8886
392132.2	6668526.55	-11683.8972
390966.531	6669400.37	-11782.9134
390507.68	6669745.47	-11671.1542
389016.417	6670865.07	-11747.5205
388062.393	6671582.49	-11731.831
386740.168	6672577.72	-11713.8278
386153.365	6673019.74	-11778.0055
384966.443	6673914.25	-11935.6599
383896.345	6674723.88	-11694.4748
382909.87	6675469.74	-11802.6498
381444.097	6676581.45	-11651.1845
380926.055	6676974.67	-11736.9084
379811.971	6677821.87	-11661.4311
379116.614	6678351.07	-11701.6075
377673.811	6679451.21	-11850.484
376722.858	6680178.29	-11654.5591
375591.366	6681044.07	-11817.2187
374648.913	6681766.76	-11719.6001
373838.702	6682388.37	-11759.745
372595.355	6683344.29	-11909.668
371643.219	6684077.22	-11697.8156
370354.904	6685070.56	-11781.5043
369977.457	6685361.75	-11730.6168
368567.767	6686450.72	-11707.4837
367576.14	6687218.06	-11935.7816
366400.262	6688128.04	-11787.8938
365387.904	6688912.25	-11719.9957
364672.323	6689466.95	-11782.8523
363491.733	6690382.08	-11669.6563
362489.408	6691160.21	-11926.4445
361102.997	6692235.22	-11687.3336
360589.723	6692633.82	-11780.7275
359360.479	6693587.72	-11748.6848
358760.53	6694053.11	-11667.7939
357357.313	6695143.27	-11925.1429
355958.524	6696228.21	-11654.426
355377.525	6696679.7	-11764.9527
354291.058	6697523.08	-11726.9834
353610.906	6698051.04	-11699.7285
352222.666	6699129.61	-11894.31
351322.627	6699827.45	-11680.9229
350036.959	6700825.78	-11758.7946
349524.96	6701223.13	-11747.6319
348262.74	6702203.53	-11931.5261
347126.62	6703084.91	-11880.8115
346180.104	6703818.55	-11711.5967
344891.929	6704818.1	-11780.9535
344613.232	6705033.77	-11662.5791
343113.092	6706197.3	-11703.5116
342152.973	6706942.45	-11870.2396
340892.433	6707919.02	-11732.686
340125.253	6708513.54	-11720.9614
339205.404	6709226.83	-11822.7905
399341.084	6663125.61	-11640.2289
398105.615	6664050.62	-11666.6671
397333.496	6664628.85	-11676.1312
396315.225	6665391.49	-11685.3776
395370.632	6666100.31	-11551.8924
394301.583	6666900.03	-11700.37
392891.631	6667957.42	-11637.7869
392136.572	6668523.54	-11647.4975
390969.839	6669397.99	-11769.3121
390507.107	6669746.12	-11640.164
389019.387	6670863.3	-11675.8064
388051.187	6671591.36	-11655.4609
386741.898	6672576.69	-11662.6468
385977.276	6673153.26	-11624.5127
385009.903	6673882.48	-11704.7674
383914.563	6674710.34	-11635.9676
382914.045	6675466.96	-11694.8017
381450.11	6676577	-11615.4844
380932.443	6676969.96	-11684.6247
379812.669	6677821.41	-11634.5187
379087.873	6678373.09	-11636.9776
377663.288	6679459.47	-11698.5656
376704.014	6680192.74	-11615.8464
375552.68	6681073.79	-11669.9084
374797.211	6681653.03	-11597.3418
373838.873	6682388.24	-11682.0193
372569.993	6683363.71	-11692.6368
371641.719	6684078.34	-11654.7604
370105.126	6685263.01	-11631.3082
370104.491	6685263.5	-11631.2863
368568.971	6686449.71	-11659.9549
367612.292	6687189.65	-11694.2935
366398.153	6688129.47	-11688.3736
365412.539	6688892.87	-11598.1268
364741.596	6689412.98	-11672.0907
363508.886	6690368.67	-11625.7059
362525.937	6691131.27	-11704.2316
361104.794	6692233.71	-11649.1389
360435.662	6692752.9	-11629.0075
359445.057	6693521.76	-11651.4082
358750.574	6694060.68	-11622.965
357355.389	6695144.02	-11716.2178
355968.995	6696219.93	-11614.0146
355349.147	6696701.27	-11643.9764
354319.272	6697500.79	-11629.3272
353609.639	6698051.84	-11655.6541
352198.845	6699147.33	-11702.421
351242.294	6699889.57	-11622.8034
349973	6700874.93	-11639.4368
349501.659	6701240.69	-11623.2733
348291.037	6702180.62	-11705.9144
347110.611	6703096.51	-11689.0227
346181.46	6703817.28	-11661.8813
344751.951	6704926.26	-11682.7578
344613.053	6705033.79	-11635.2189
343117.317	6706193.82	-11657.8101
342167.507	6706930.39	-11688.8886
340892.605	6707918.62	-11671.4889
339972.123	6708631.68	-11598.8716
339209.854	6709222.81	-11693.7121
399363.636	6663110.83	-11412.8329
398106.15	6664050.9	-11590.5471
397197.024	6664732.5	-11514.6587
396326.465	6665384.54	-11516.045
395380.029	6666094.11	-11451.5864
394303.595	6666899.53	-11577.4515
392929.624	6667930.22	-11473.6918
392137.329	6668523.36	-11596.6221
390981.158	6669391.12	-11541.8368
390507.077	6669746.44	-11597.6708
389052.73	6670839.29	-11512.2174
388003.479	6671628.27	-11484.26
386742.442	6672576.67	-11591.4291
385976.967	6673153.61	-11601.5106
385013.912	6673880.33	-11515.1995
383978.128	6674662.95	-11471.7281
382918.656	6675463.89	-11580.1846
381454.012	6676574.39	-11497.5326
380910.855	6676986.88	-11495.1335
379812.838	6677821.36	-11598.7501
379084.409	6678376	-11505.2408
377652.92	6679467.57	-11575.7946
376616.375	6680259.91	-11457.701
375552.663	6681073.9	-11515.5496
374809.275	6681643.8	-11489.2387
373839.491	6682387.76	-11585.4946
372579.248	6683356.5	-11493.2662
371641.549	6684078.42	-11593.7982
370105.105	6685262.98	-11599.8281
370104.463	6685263.48	-11599.7729
368568.989	6686449.59	-11592.7267
367604.702	6687195.16	-11493.005
366395.043	6688131.66	-11581.9033
365400.449	6688902	-11487.7649
364716.556	6689432.02	-11511.8402
363517.817	6690361.42	-11503.2408
362528.781	6691128.54	-11515.0893
361122.2	6692219.75	-11500.2903
360435.351	6692753.06	-11600.0903
359379.403	6693572.22	-11502.2059
358709.946	6694091.66	-11463.2295
357354.578	6695144.11	-11566.2971
356012.905	6696185.23	-11456.2686
355355.758	6696695.61	-11507.805
354437.823	6697408.19	-11489.2612
353609.475	6698051.72	-11593.6197
352199.904	6699145.74	-11515.4846
351232.304	6699896.82	-11499.68
349975.949	6700872.08	-11506.2517
349507.35	6701235.82	-11514.1345
348306.519	6702168.04	-11572.8822
347123.653	6703085.55	-11491.9964
346181.364	6703817.05	-11591.5974
344614.629	6705032.42	-11600.6816
344612.911	6705033.74	-11598.6967
343117.576	6706193.34	-11593.5642
342152.972	6706940.8	-11493.7421
340892.033	6707918.7	-11589.4481
339959.933	6708640.63	-11487.1212
339195.419	6709233.22	-11515.9748
399363.636	6663112.18	-11266.7606
398107.757	6664051.93	-11344.0713
397069.374	6664829.63	-11344.6209
396301.761	6665404.55	-11344.9908
395465.012	6666032.05	-11264.7159
394305.199	6666900.25	-11345.2306
392930.682	6667930.44	-11344.9833
392138.462	6668524.43	-11344.6905
390836.496	6669501.08	-11343.2574
390508.011	6669747.53	-11343.9716
389017.644	6670866.74	-11344.0191
388002.976	6671629.49	-11345.0352
386743.674	6672577.09	-11343.9974
385977.491	6673154.53	-11343.6791
385019.317	6673876.77	-11404.5141
384035.818	6674620.14	-11280.8559
382920.687	6675463.23	-11345.0841
381483.789	6676552.27	-11344.3617
381000.67	6676919.09	-11344.4482
379813.157	6677821.74	-11343.6135
379057.959	6678396.49	-11344.2099
377649.857	6679470.27	-11344.9905
376613.907	6680261.94	-11344.2814
375578.09	6681054.55	-11344.8266
374932.589	6681549.28	-11343.8628
373839.739	6682387.58	-11344.5198
372576.139	6683358.83	-11345.4088
371641.46	6684078.31	-11344.0151
370104.897	6685262.84	-11343.79
370104.272	6685263.32	-11343.7431
368568.761	6686449.37	-11344.2809
367576.791	6687216.42	-11311.7279
366393.532	6688132.34	-11344.7721
365270.154	6689002.62	-11343.6972
364691.235	6689451.24	-11344.3941
363586.601	6690307.67	-11344.4779
362554.058	6691108.46	-11345.0876
361104.759	6692232.82	-11344.0173
360434.931	6692752.58	-11343.5072
359314.293	6693622.22	-11344.6442
358672.497	6694120.06	-11272.1291
357353.99	6695143.76	-11345.6476
356052.752	6696153.64	-11285.4413
355407.292	6696654.96	-11344.0572
354319.997	6697499.09	-11344.031
353609.046	6698051.05	-11344.0889
