377887.321	6709251.79	193.734376
378144.489	6708993.02	447.786225
378455.071	6708330.41	607.987866
378881.142	6707098.56	696.088365
379079.848	6706327.27	656.264306
379432.468	6704985.82	606.259782
379837.036	6703692.84	661.375742
380192.101	6702549.04	711.955686
380395.336	6701755.76	690.705224
380687.483	6700305.79	540.460224
381110.505	6698854.23	620.226708
381442.858	6697667.08	684.378535
381610.628	6696714.43	583.141642
381833.561	6695606.11	536.167902
382096.631	6694387.34	534.655142
382364.167	6693120.74	537.715636
382707.473	6691894.9	700.91148
382875.109	6690937.89	649.93228
383094.641	6689549.9	553.216067
383283.908	6688352.88	500.365085
383500.767	6687121.37	509.163307
383697.36	6685979.17	526.485715
384058.965	6684780.8	816.497346
384103.991	6683790.67	647.789339
384347.973	6682452.76	735.505291
384401.902	6681107.48	535.12505
384546.297	6679983.75	533.054736
384699.436	6678794.46	536.599473
384856.781	6677523.47	536.955862
385070.888	6676219.43	619.288331
385284.089	6675087.55	733.227665
385387.429	6673907.69	680.444354
385468.643	6672684.19	592.395696
385575.217	6671495.64	549.81759
385702.955	6670287.37	536.399784
385849.466	6669038.98	544.613988
386004.303	6667727.92	555.808091
386181.047	6666600.63	627.02552
386382.448	6665221.61	693.156863
386509.202	6664249.09	718.859024
386641.044	6663055.3	718.03471
386717.006	6661883.34	644.089455
386811.606	6660634.02	585.210273
386930.056	6659329.2	551.425143
387077.309	6658210.51	585.008385
387253.079	6656972.2	638.861161
387355.908	6655865.62	613.174772
387501.341	6654516.94	609.064414
387656.767	6653220.93	626.000123
387829.464	6652054.81	684.914649
387945.605	6650791.77	653.300565
388047.441	6649598.24	612.925142
388152.153	6648687.1	618.177427
388280.716	6647278.06	581.36688
388437.775	6646036.81	606.494959
388505.858	6644930.13	533.027172
388658.609	6643558.14	532.084455
388922.24	6642265.8	688.688573
389091.647	6641057.04	732.336647
389096.509	6640445.99	647.719302
377886.857	6709252.23	193.261445
378140.092	6709019.17	452.540757
378452.369	6708344.18	609.932444
378879.139	6707119.23	701.987723
379075.929	6706344.4	657.706939
379361.952	6705142.6	568.040468
379755.315	6703801.39	583.242698
380205.157	6702532.11	724.780947
380407.108	6701573.17	630.895588
380677.426	6700348.43	542.126438
381021.241	6699085.51	568.348756
381440.752	6697901.31	774.726395
381618.206	6696686.64	584.997999
381828.904	6695567.99	512.768609
382087.237	6694376.18	513.497398
382347.47	6693140.95	515.121206
382619.859	6692023.47	590.235791
382816.126	6690891.87	526.529438
383040.379	6689544.38	454.36436
383253.458	6688322.33	437.321098
383481.093	6687089.65	466.46433
383678.765	6685974.88	494.173648
383927.069	6684803.89	605.14118
384041.366	6683745.33	535.50803
384206.55	6682404.7	499.557124
384342.072	6681090.59	437.669473
384506.122	6679837.92	443.33474
384682.817	6678647.44	484.634219
384839.131	6677522.01	510.257247
385045.861	6676257.83	589.026928
385217.262	6675177.41	651.051289
385352.425	6673943.5	635.428129
385439.898	6672562.38	530.642923
385569.307	6671447.38	533.368703
385693.385	6670261.64	518.601122
385840.54	6669046.94	533.236746
385998.199	6667779.6	555.347558
386156.144	6666593.99	591.159292
386379.254	6665269.85	696.304965
386542.001	6664173.6	752.592082
386643.604	6662982.54	710.40933
386716.728	6661862.9	640.594128
386807.635	6660646.81	581.687064
386910.025	6659414.98	537.039157
387051.235	6658173.05	543.755349
387265.559	6656969.44	655.413135
387369.196	6655825.89	625.256837
387438.692	6654708.78	553.105301
387660.768	6653207.79	629.425282
387831.555	6652075.52	690.800151
387944.521	6650826.24	656.957987
388049.579	6649625.85	619.90761
388135.47	6648544.66	574.986013
388216.321	6647390.72	512.360107
388441.117	6646030.09	609.957947
388512.729	6644918.46	540.418519
388663.346	6643566.73	539.637139
388880.236	6642155.65	616.745681
389093.037	6641070.87	736.247076
389103.193	6640410.01	651.166972
377884.628	6709252.57	190.252341
378061.179	6709137.28	390.63689
378446.776	6708363.05	609.892229
378874.921	6707153.6	710.50969
379072.048	6706367.54	661.729026
379337.65	6705206.59	558.529546
379774.652	6703769.39	598.46972
380231.741	6702484.83	745.235166
380394.003	6701576.49	611.427383
380601.28	6700525.03	494.851254
380984.237	6699129.13	525.454805
381305.598	6697930.66	558.231
381561.121	6696616.83	457.174731
381757.834	6695226.18	250.567581
382081.644	6694226.11	445.491381
382239.739	6693278.14	371.923039
382493.033	6692157.48	410.667912
382761.767	6690875.18	422.625594
382950.484	6689540.94	292.848621
383134.846	6688142.37	173.585577
383400.622	6686936.85	285.916089
383589.046	6685959.02	341.744597
383781.811	6684929.2	398.38471
383938.748	6683816.26	387.225771
384088.478	6682439.21	319.642293
384229.757	6681039.14	252.782132
