0	0	0	6
0	0	15.3061224	6
0	0	30.6122449	6
0	0	45.9183673	6
0	0	61.2244898	6
0	0	76.5306122	6
0	0	91.8367347	6
0	0	107.142857	6
0	0	122.44898	6
0	0	137.755102	6
0	0	153.061224	6
0	0	168.367347	6
0	0	183.673469	6
0	0	198.979592	6
0	0	214.285714	6
0	0	229.591837	5
0	0	244.897959	5
0	0	260.204082	5
0	0	275.510204	5
0	0	290.816327	5
0	0	306.122449	5
0	0	321.428571	4
0	0	336.734694	4
0	0	352.040816	4
0	0	367.346939	4
0	0	382.653061	4
0	0	397.959184	3
0	0	413.265306	3
0	0	428.571429	3
0	0	443.877551	3
0	0	459.183673	2
0	0	474.489796	2
0	0	489.795918	2
0	0	505.102041	2
0	0	520.408163	2
0	0	535.714286	2
0	0	551.020408	2
0	0	566.326531	2
0	0	581.632653	2
0	0	596.938776	2
0	0	612.244898	2
0	0	627.55102	2
0	0	642.857143	2
0	0	658.163265	2
0	0	673.469388	2
0	0	688.77551	2
0	0	704.081633	2
0	0	719.387755	2
0	0	734.693878	2
0	0	750	2
0	40.8163265	0	6
0	40.8163265	15.3061224	6
0	40.8163265	30.6122449	6
0	40.8163265	45.9183673	6
0	40.8163265	61.2244898	6
0	40.8163265	76.5306122	6
0	40.8163265	91.8367347	6
0	40.8163265	107.142857	6
0	40.8163265	122.44898	6
0	40.8163265	137.755102	6
0	40.8163265	153.061224	6
0	40.8163265	168.367347	6
0	40.8163265	183.673469	6
0	40.8163265	198.979592	6
0	40.8163265	214.285714	6
0	40.8163265	229.591837	5
0	40.8163265	244.897959	5
0	40.8163265	260.204082	5
0	40.8163265	275.510204	5
0	40.8163265	290.816327	5
0	40.8163265	306.122449	5
0	40.8163265	321.428571	4
0	40.8163265	336.734694	4
0	40.8163265	352.040816	4
0	40.8163265	367.346939	4
0	40.8163265	382.653061	4
0	40.8163265	397.959184	3
0	40.8163265	413.265306	3
0	40.8163265	428.571429	3
0	40.8163265	443.877551	3
0	40.8163265	459.183673	2
0	40.8163265	474.489796	2
0	40.8163265	489.795918	2
0	40.8163265	505.102041	2
0	40.8163265	520.408163	2
0	40.8163265	535.714286	2
0	40.8163265	551.020408	2
0	40.8163265	566.326531	2
0	40.8163265	581.632653	2
0	40.8163265	596.938776	2
0	40.8163265	612.244898	2
0	40.8163265	627.55102	2
0	40.8163265	642.857143	2
0	40.8163265	658.163265	2
0	40.8163265	673.469388	2
0	40.8163265	688.77551	2
0	40.8163265	704.081633	2
0	40.8163265	719.387755	2
0	40.8163265	734.693878	2
0	40.8163265	750	2
0	81.6326531	0	6
0	81.6326531	15.3061224	6
0	81.6326531	30.6122449	6
0	81.6326531	45.9183673	6
0	81.6326531	61.2244898	6
0	81.6326531	76.5306122	6
0	81.6326531	91.8367347	6
0	81.6326531	107.142857	6
0	81.6326531	122.44898	6
0	81.6326531	137.755102	6
0	81.6326531	153.061224	6
0	81.6326531	168.367347	6
0	81.6326531	183.673469	6
0	81.6326531	198.979592	6
0	81.6326531	214.285714	6
0	81.6326531	229.591837	5
0	81.6326531	244.897959	5
0	81.6326531	260.204082	5
0	81.6326531	275.510204	5
0	81.6326531	290.816327	5
0	81.6326531	306.122449	5
0	81.6326531	321.428571	4
0	81.6326531	336.734694	4
0	81.6326531	352.040816	4
0	81.6326531	367.346939	4
0	81.6326531	382.653061	4
0	81.6326531	397.959184	3
0	81.6326531	413.265306	3
0	81.6326531	428.571429	3
0	81.6326531	443.877551	3
0	81.6326531	459.183673	2
0	81.6326531	474.489796	2
0	81.6326531	489.795918	2
0	81.6326531	505.102041	2
0	81.6326531	520.408163	2
0	81.6326531	535.714286	2
0	81.6326531	551.020408	2
0	81.6326531	566.326531	2
0	81.6326531	581.632653	2
0	81.6326531	596.938776	2
0	81.6326531	612.244898	2
0	81.6326531	627.55102	2
0	81.6326531	642.857143	2
0	81.6326531	658.163265	2
0	81.6326531	673.469388	2
0	81.6326531	688.77551	2
0	81.6326531	704.081633	2
0	81.6326531	719.387755	2
0	81.6326531	734.693878	2
0	81.6326531	750	2
0	122.44898	0	6
0	122.44898	15.3061224	6
0	122.44898	30.6122449	6
0	122.44898	45.9183673	6
0	122.44898	61.2244898	6
0	122.44898	76.5306122	6
0	122.44898	91.8367347	6
0	122.44898	107.142857	6
0	122.44898	122.44898	6
0	122.44898	137.755102	6
0	122.44898	153.061224	6
0	122.44898	168.367347	6
0	122.44898	183.673469	6
0	122.44898	198.979592	6
0	122.44898	214.285714	6
0	122.44898	229.591837	5
0	122.44898	244.897959	5
0	122.44898	260.204082	5
0	122.44898	275.510204	5
0	122.44898	290.816327	5
0	122.44898	306.122449	5
0	122.44898	321.428571	4
0	122.44898	336.734694	4
0	122.44898	352.040816	4
0	122.44898	367.346939	4
0	122.44898	382.653061	4
0	122.44898	397.959184	3
0	122.44898	413.265306	3
0	122.44898	428.571429	3
0	122.44898	443.877551	3
0	122.44898	459.183673	2
0	122.44898	474.489796	2
0	122.44898	489.795918	2
0	122.44898	505.102041	2
0	122.44898	520.408163	2
0	122.44898	535.714286	2
0	122.44898	551.020408	2
0	122.44898	566.326531	2
0	122.44898	581.632653	2
0	122.44898	596.938776	2
0	122.44898	612.244898	2
0	122.44898	627.55102	2
0	122.44898	642.857143	2
0	122.44898	658.163265	2
0	122.44898	673.469388	2
0	122.44898	688.77551	2
0	122.44898	704.081633	2
0	122.44898	719.387755	2
0	122.44898	734.693878	2
0	122.44898	750	2
0	163.265306	0	6
0	163.265306	15.3061224	6
0	163.265306	30.6122449	6
0	163.265306	45.9183673	6
0	163.265306	61.2244898	6
0	163.265306	76.5306122	6
0	163.265306	91.8367347	6
0	163.265306	107.142857	6
0	163.265306	122.44898	6
0	163.265306	137.755102	6
0	163.265306	153.061224	6
0	163.265306	168.367347	6
0	163.265306	183.673469	6
0	163.265306	198.979592	6
0	163.265306	214.285714	6
0	163.265306	229.591837	5
0	163.265306	244.897959	5
0	163.265306	260.204082	5
0	163.265306	275.510204	5
0	163.265306	290.816327	5
0	163.265306	306.122449	5
0	163.265306	321.428571	4
0	163.265306	336.734694	4
0	163.265306	352.040816	4
0	163.265306	367.346939	4
0	163.265306	382.653061	4
0	163.265306	397.959184	3
0	163.265306	413.265306	3
0	163.265306	428.571429	3
0	163.265306	443.877551	3
0	163.265306	459.183673	2
0	163.265306	474.489796	2
0	163.265306	489.795918	2
0	163.265306	505.102041	2
0	163.265306	520.408163	2
0	163.265306	535.714286	2
0	163.265306	551.020408	2
0	163.265306	566.326531	2
0	163.265306	581.632653	2
0	163.265306	596.938776	2
0	163.265306	612.244898	2
0	163.265306	627.55102	2
0	163.265306	642.857143	2
0	163.265306	658.163265	2
0	163.265306	673.469388	2
0	163.265306	688.77551	2
0	163.265306	704.081633	2
0	163.265306	719.387755	2
0	163.265306	734.693878	2
0	163.265306	750	2
0	204.081633	0	6
0	204.081633	15.3061224	6
0	204.081633	30.6122449	6
0	204.081633	45.9183673	6
0	204.081633	61.2244898	6
0	204.081633	76.5306122	6
0	204.081633	91.8367347	6
0	204.081633	107.142857	6
0	204.081633	122.44898	6
0	204.081633	137.755102	6
0	204.081633	153.061224	6
0	204.081633	168.367347	6
0	204.081633	183.673469	6
0	204.081633	198.979592	6
0	204.081633	214.285714	6
0	204.081633	229.591837	5
0	204.081633	244.897959	5
0	204.081633	260.204082	5
0	204.081633	275.510204	5
0	204.081633	290.816327	5
0	204.081633	306.122449	5
0	204.081633	321.428571	4
0	204.081633	336.734694	4
0	204.081633	352.040816	4
0	204.081633	367.346939	4
0	204.081633	382.653061	4
0	204.081633	397.959184	3
0	204.081633	413.265306	3
0	204.081633	428.571429	3
0	204.081633	443.877551	3
0	204.081633	459.183673	2
0	204.081633	474.489796	2
0	204.081633	489.795918	2
0	204.081633	505.102041	2
0	204.081633	520.408163	2
0	204.081633	535.714286	2
0	204.081633	551.020408	2
0	204.081633	566.326531	2
0	204.081633	581.632653	2
0	204.081633	596.938776	2
0	204.081633	612.244898	2
0	204.081633	627.55102	2
0	204.081633	642.857143	2
0	204.081633	658.163265	2
0	204.081633	673.469388	2
0	204.081633	688.77551	2
0	204.081633	704.081633	2
0	204.081633	719.387755	2
0	204.081633	734.693878	2
0	204.081633	750	2
0	244.897959	0	6
0	244.897959	15.3061224	6
0	244.897959	30.6122449	6
0	244.897959	45.9183673	6
0	244.897959	61.2244898	6
0	244.897959	76.5306122	6
0	244.897959	91.8367347	6
0	244.897959	107.142857	6
0	244.897959	122.44898	6
0	244.897959	137.755102	6
0	244.897959	153.061224	6
0	244.897959	168.367347	6
0	244.897959	183.673469	6
0	244.897959	198.979592	6
0	244.897959	214.285714	6
0	244.897959	229.591837	5
0	244.897959	244.897959	5
0	244.897959	260.204082	5
0	244.897959	275.510204	5
0	244.897959	290.816327	5
0	244.897959	306.122449	5
0	244.897959	321.428571	4
0	244.897959	336.734694	4
